355,39,2025/09/22,IM,Project Breeze (2),Filip Gustavsson,Lille Oslo Eiendom AS,Nordanö,Sweden,Burlöv,No,Kronetorps Allé 16–20,232 37,Kronetorp 1:12,Residential,"6,748","2,222","12,463,000","1,847",,100%,,,-,"Newly built (2021) residential property of 115 apartments with total 6,748 sqm.  An estimation of 4.0% for the annual residential rent increase for 2026 Rents ~20–25% below market at SEK 1,984/sqm. EPC rating B, solar panels, efficient FTX system. Prime location between Malmö and Lund, 5 min from Burlöv station with direct rail to Copenhagen. Strong commuter demand and long-term rent uplift potential after subsidy expiry.",,,,
356,39,2025/09/23,IM,Hardemogatan 1,Filip Gustavsson,OSCA Förvaltning Ett AB,Bjurfors Näringsliv,Sweden,Stockholm,No,Hardemogatan 1,124 67,Stockholm Smälleklingan 2,Industrial,"3,583","1,163","2,500,000",698,,100%,,,-,"Fully let industrial/office property opposite the metro; a 1973 building on leasehold land with upgrades (geothermal heating, FTX ventilation) and identified potential for residential development in the block.",,,,
357,39,2025/09/23,IM,Smälleklingan 3,Filip Gustavsson,Dentes Fastighets AB,Länia,Sweden,Stockholm,No,Hardemogatan 3–11,124 67,Stockholm Smälleklingan 3,Industrial,"2,167",729,,-,,,,"  29,000,000 ","13,383","Industrial property with ~1,300 sqm unused building rights and a 130,000 SEK annual leasehold fee; partially let with opportunity to control the entire block together with neighboring Smälleklingan 2.",,,,
358,39,2025/09/24,Teaser,Malmö Hising 8,David Hävermark,Bennfast AB,Catella,Sweden,Malmö,No,Nils Forsbergsgatan 8A–B,,Hising 8,Residential,"2,305","1,851","3,219,000","1,397",,,,,-,1957 apartment building in Slottsstaden (32 units) with central location and stable housing cashflows; noted potential to convert the attic to up to four small apartments. Rental income for 2026 is estimated to reach around SEK 4.3 million and NOI 2026 to reach SEK 3.2 million.,,,,
359,39,2025/09/24,Teaser,Sisjö Entré,Carl Rosén,Union Investment Institutional Property GmbH (via Sisjö Entré Förvaltning AB),Panreal AB,Sweden,Gothenburg,No,Kobbegården 6:8,,Kobbegården 6:8,Retail,"15,310","1,962",,-,4,96%,,,-,"Prime 15,300 sqm retail asset anchored by Rusta, XXL, Arken Zoo in Sisjön retail park. Built 1974/2006 with ~450 parking spaces, strong transport links and catchment area. 90% of rent from A-rated tenants. Rental income 2026E ~30m SEK.",,,,
360,39,2025/09/24,IM,Karlstad Bostäder & Äldreboende,Carl Rosén,Willhem AB & Danaborg AB,Catella,Sweden,Karlstad,Yes,"Fryksdalsgatan 5–9, Mariebergsvägen 26; Sveagatan 10",,Karlstad Liljan 9–11; Karlstad Loke 14,Residential,"4,505","1,641","5,400,000","1,199",,,,,-,"Portfolio of 32 apartments and one elderly care facility (60 beds + 5 apartments) in Karlstad. Central locations in Marieberg and Herrhagen, walking distance to services. Strong tenant covenant with Karlstad municipality for elderly care unit, and popular Willhem-renovated apartments.",,,,
361,39,2025/09/24,IM,Lerum Hjällsnäs 8:29,Carl Rosén,Willhem Fastigheter Väst AB,Catella,Sweden,Lerum,No,Lundbyvägen 30–48,,Lerum Hjällsnäs 8:29,Residential,"8,640","1,551","8,242,000",954,,100%,,,-,"120 apartments across 10 two-story buildings in Gråbo, Lerum, with large green courtyards. NOI ~8.2m SEK. Half of units upgraded through Willhem-lyftet, strong demand (5–10 years queue time). Positive planning decision for two new buildings with ~40 apartments (2,830 sqm BTA), potential future upside.",,,,
362,39,2025/09/24,Teaser,Project ESV,Anthony Romano,,Heimstaden,Denmark,Rødovre,No,Else Sørensens Vej 25–35,2610,,Residential,"15,480",,,-,,,,,-,"New-build residential project with 186 apartments across ~16,870 sqm (gross). 4–6 story buildings with elevators, underground and surface parking, bicycle facilities, storage rooms, and green landscaped areas. Each apartment has either a balcony or terrace. Built to BR18 energy standards, with district heating, floor heating, and ventilation. Completion targeted post-2025.",,,,
363,39,2025/09/25,Teaser,Hospitality House,Kristina Alderin,,Tanmia,Denmark,Helsingør,No,Esrumvej 151,3000,Matr. nr. 81or,Residential,"14,850","2,200","28,618,587","1,927",,,5%,,-,"Transformation of the former Helsingør Hospital into 165 apartments averaging 90 sqm. Total gross buildable area ~20,125 sqm with underground parking. Strong local rental demand (comparable new builds achieving 2,200+ DKK/sqm, which is the estimated placeholder for base rent). Developer estimates total cost ~483m DKK, with expected exit value ~602m DKK.",,,,
364,39,2025/09/25,Teaser,Køge Kyst,Anthony Romano,Private owner,Colliers,Denmark,Køge,No,Søndre Molevej / Søndre Havnevej,4600,SH 3–5,Residential,"7,300",,,-,,,,,-,"Forward purchase of a ~7,300 sqm residential development in Køge Kyst, Søndre Havn. Scheme comprises 85 apartments (avg. 86 sqm) with underground parking (61 spaces) and 170 bicycle spaces. Central waterfront location in a major urban regeneration district. Design includes roof terraces, balconies, and community areas.",,,,
365,39,2025/09/25,Teaser,Steninge 64,Josefin Bergholtz,Steninge Fastighet 11:1 AB,Nordic PM,Sweden,Sigtuna,No,Steninge Slottsväg 64,,Steninge Fastighet 11:1,Residential,"7,758","1,747","6,887,415",888,,95%,,,-,"Newly built (2022–23) mixed-use property in Steninge Slottsby with 108 rental apartments and 2 commercial units. Total lettable area ~7,758 sqm, NOI ~6.9m SEK (2025E). Strong local demand in Märsta/Sigtuna, supported by new community services and proximity to Märsta station/Arlanda. Modern energy solutions (FTX, bergvärme) in place.",,,,
366,40,2025/09/26,Teaser,Portfolio Stark,Josefin Bergholtz,,Novier,Sweden,Stockholm,Yes,"Ulvsundavägen 37–67, Bielkevägen 20",,"Landstinget 2 & 4, Bergsryggen 22, Bergsudden 11",Residential,"3,535","1,603",,-,,,,,-,"Four residential properties in Ulvsunda, Bromma totaling 70 apartments and 3,535 sqm lettable. Estimated rental value 5.7m SEK (2025), avg. 1,603 SEK/sqm. Attractive location near metro and city, with succession renovation and attic development potential.",,,,
367,40,2025/09/26,Teaser,Portfolio Bell,Josefin Bergholtz,,Novier,Sweden,Stockholm,Yes,"Multiple (Sigrid 12, Bergielund 1, Hingsten 18, Logementet 1, Hangaren 1)",,Multiple,Residential,"11,835","2,156",,-,,,,,-,"Residential portfolio of 294 apartments + 2 preschools across Spånga, Bromma, Tullinge. Total lettable 11,835 sqm, estimated rental value 25.5m SEK (2025). Well-situated in calm residential areas with proximity to services and transport.",,,,
368,40,2025/09/29,Teaser,Project Rocky (2),Carl Rosén,,Cushman & Wakefield,Sweden,Stockholm,Yes,"Vreten 8, 17, 25",,"Vreten 8, 17, 25",Mix Use,"31,970","2,595",,-,,,,,-,"Value-add office portfolio of three assets in Västberga (~32,000 sqm). Rental value ~83m SEK with office (73%), retail, restaurant, storage uses. 4 km from Stockholm CBD with strong transport links. Significant upside from lease-up and reversion.",,,,
369,40,2025/09/29,IM,Project Piper (2),Carl Rosén,NREP NSF IV ,Cushman & Wakefield,Sweden,Stockholm,No,Kungsholmsgatan 31 / Piperska Muren 2,112 27,Piperska Muren 2,Hotel,"17,617","5,561","96,372,000","5,470",10,100%,,,-,"Prime Stockholm CBD hotel investment: Clarion Hotel Amaranten, 461 rooms, fully let to Strawberry on long lease expiring 2035. Includes Brödernas restaurant, garage (47 spaces), and telecom tenants. Recently refurbished with ESG upgrades identified to improve EPC from E to B. Base rent reflects an assumed 2026 rental level.",,,,
370,40,2025/09/30,IM,Project Glacier,Kristina Alderin,,Savills,Denmark,Ishøj,No,Industriskellet 9–13,2635,,Residential,"9,586","2,163","17,862,088","1,863",,,,,-,Turnkey residential development in Ishøj (Greater Copenhagen) with 142 units (avg. 68 sqm) and 142 parking spaces (85 underground). Expected delivery Q1 2027. DGNB Gold certification targeted. Estimated NOI ~17.9m DKK.,,,,
371,40,2025/10/01,Teaser,Liminka Production Facility,Mathias Vuorelma,JTJ Kasvu Oy,Forentia,Finland,Liminka,No,Pitkäkoskentie 4,91900,,Industrial,"6,036",89,,-,10,100%,,,-,"Modern industrial production facility built in 2000 and extended in 2023, fully let to Hawo Suomi Oy on a long-term CPI-indexed lease (~10 yrs remaining). Annual rent ~540k EUR (~90 EUR/sqm). Energy class A, total heated net area 4,803 sqm. Strategic location in Liminka, Oulu region, with strong tenant covenant supported by growing Nordic demand for Hawo’s modular timber construction solutions.",,,,
372,40,2025/10/01,IM,Projekt Vildrosen,David Hävermark,K-Fast Vildrosen AB,Catella,Sweden,Västerås,Yes,Vildrosgatan 2 m.fl.,,Västerås Östra Vildrosen 1,Residential,"9,723","2,201","18,659,000","1,919",8,100%,,,-,"Newly built (2023–2025) residential scheme with 125 apartments and two stable commercial tenants (Praktikertjänst, Apoteket). Located in Önsta-Gryta, Västerås with strong demographics and modern energy-efficient buildings.",,,,
373,40,2025/10/01,Teaser,Project Hercules (2),David Hävermark,Harmony Energy Limited,JLL,Multiple,Various,Yes,,,,Energy storage,,,,-,,,,,-,"Pan-European BESS platform with ~12GW pipeline, including operational, under-construction, and shovel-ready assets. Raising £350m equity to support expansion of BESS platform",,,,
374,40,2025/10/01,Teaser,Projekt Volt,Carl Rosén,Månsbro Fastigheter AB,Reagle,Sweden,Södertälje,Yes,Oxelgrensvägen 35–37,152 42,Flodhästen 1 & 2,Industrial,"7,436",,"6,312,840",849,,100%,,,-,"Fully let light-industrial properties in Södertälje, leased to Scania. NOI 6.3m SEK, lettable area 7,436 sqm. Built 1977 with 2002 extension. Development potential through higher zoning allowance.",,,,
375,40,2025/10/02,Teaser,Project Leo,Mathias Vuorelma,,Cushman & Wakefield,Finland,Tampere,No,Aunankorvenkatu 4,,–,Industrial,"2,700",,"309,000",114,4,95%,,,-,"Light industrial / logistics property in Tampere’s Lahdesjärvi area with 2,700 sqm lettable space. Built 2004 with 2019 extension, 9 loading doors, 5 m clear height, geothermal heating and solar panels. Stable tenants and strong accessibility near E12/E63.",,,,
376,40,2025/10/02,IM,Project Signal,Annika Fridolf,Elisby Fastigheter AB,Tango Capital Markets,Sweden,Nynäshamn,No,Industrivägen 8,,Telegrafen 15,Retail,"29,707","1,630","29,630,000",997,6,86%,,,-,"Grocery-anchored retail centre “Sjötelegrafen” in Nynäshamn with ICA Maxi, Rusta, Dollarstore, Normal & Jysk. 45 tenants, 44,978 sqm land plot. Adjacent to Sweden’s 5th largest harbour with future MAX Burgers site and asset-management upside.",,,,
377,40,2025/10/02,Teaser,Everyday Portfolio,David Hävermark,Not stated,CBRE,Sweden,"Multiple (Stockholm, Gothenburg, Malmö, etc.)",Yes,16 assets across major Swedish cities,–,"Bryggaren 1, Mullvaden 9, Betslet 2 & 4, Linden 5, Hökaren 1, Runstorp 7, Partille 4:2 & 4:25, Snickeriet 5, Stammen 5 & 6, Höganäs 33:43, Skräddaren 1, Frisören 1, Tågarp 15:11, Traktorn 2",Retail,"72,557",,,,6,100%,6%,,,"Modern 16-asset grocery and discount retail portfolio across Sweden totaling 72,557 sqm, 93% of income from food and discount tenants. WAULT 6.4 years, fully let, GRI 111m SEK. Anchored by Coop, Rusta, Willys, Dollarstore, Jysk, and others. High ESG standards with newly built assets along key transport corridors (E4, E6, E20, E22).",,,,
378,40,2025/10/02,IM,Slottshallen,Albin Östmarck,Slottsgripen AB,Catella,Sweden,Täby,No,Näsby Slottsallé 7,,Slottshallen 1,Commercial,"2,591","2,905","6,399,000","2,470",6,100%,,,-,"Fully let gym and sports property leased to SATS Sports Club Sweden AB under a 10-year contract (since 2022). Modernized 2021–22 with geothermal heating, new ventilation, and 73 parking spaces. Located in Täby’s Näsby Slottspark, a fast-growing residential area north of Stockholm.",,,,
379,40,2025/10/03,IM,Sisjö Entré (2),Carl Rosén,Union Investment Institutional Property GmbH,Panreal,Sweden,Gothenburg,No,Hantverksvägen 10,,Kobbegården 6:8,Retail,"14,950","2,039","28,012,000","1,874",4,98%,–,,-,"Discount retail-anchored property in Gothenburg’s strongest retail area, Sisjön. 16 tenants including Rusta, XXL, and Arken Zoo, generating GRI of 36.9m SEK and NOI of 28.0m SEK (2026). Prime visibility, ~450 parking spaces, energy class E, and significant tenant reinvestment (SEK 31m since 2019).",,,,
380,41,2025/10/03,Teaser,Project Atriet,Kristina Alderin,Nordstern Projekt ApS & Fredensborg 32 AS,Nordstern,Denmark,Copenhagen,No,,,,Residential,"6,681","2,544","14,341,000","2,147",,,,,-,"Newly built micro-living project comprising 206 units across 6,681 sqm in Copenhagen. Developed by Nordstern & Fredensborg JV. Gross rental income expected ~23m DKK with NOI ~20.2m DKK upon stabilisation. Energy-efficient (28.7 kWh/m²), 34% rent reversion potential, and strong student housing demand.",,,,
381,41,2025/10/06,IM,Project Signalisten,Josefin Bergholtz,Maelir Fastigheter Holding AB,Newsec,Sweden,Västerås,No,Signalistgatan 1,,Signalisten 1,Residential,"4,182","1,750","6,275,000","1,500",4,100%,–,,-,"Fully let to Migrationsverket under a four-year lease (from Sep 2024). Newly renovated 2022–2024 with 122 rooms, modern amenities, and FTX ventilation. Located next to E18 and Västerås Airport. NOI 6.3m SEK (2025), low OpEx, simple single-tenant operation.",,,,
382,41,2025/10/06,Teaser,Project Parfymfabriken,Josefin Bergholtz,ExNord Tappsund AB,Tango,Sweden,Ekerö,No,Tegelbruksvägen 2,,Tappsund 1:71,Development,"17,000",,,-,,,,,-,"Large-scale residential development opportunity on 39,860 sqm plot in Ekerö. Estimated 45,000–65,000 sqm BTA under new zoning. Owned by ExNord Tappsund AB, plan process currently paused. Valuation basis c. 2,000–2,500 SEK/sqm buildable area.",,,,
383,41,2025/10/07,IM,DK Residential Portfolio,Kristina Alderin,North82,Accura,Denmark,Multiple,Yes,,,,Residential,"33,598",,"36,904,793","1,098",,,4.80%,"767,250,000","22,836","Portfolio of 419 newly built residential units across 7 locations in Jutland and Funen, built 2023–2024. Fully let modern housing stock with energy-efficient systems (fjernvarme, varmepumper). Total value 767m DKK and average unit sizes 69–126 sqm. Strong regional tenant base.",,,,
384,41,2025/10/07,IM,Project Delta (3),Anthony Romano,City Property Holding A/S,Nordanö,Denmark,Vallensbæk,No,Delta Park 10–12 & 20–22,2665,Vallensbæk Strand 7fs,Residential,"9,466","1,447","11,370,498","1,201",,,–,,-,"Fully let 96-unit residential property built 2007 by NCC, EPC A2010. Located next to Delta Park Station (light rail) with 96 parking spaces. Strong rent reversion and privatisation potential, in-place NOI DKK 11.4m, optimised NOI DKK 14.0m. Managed by City Property Holding A/S with stable occupancy and low churn.",,,,
385,41,2025/10/07,Teaser,Project Kannel,Mathias Vuorelma,OP Financial Group,Reagle Oy,Finland,Vantaa,No,,,,Retail,"8,966",,"1,400,000",156,2,91%,–,,-,"Modern retail property in Vantaa’s Tammisto retail hub with 8,966 sqm leasable area. Fully refurbished and extended in 2007, freehold plot with high visibility and 450+ parking spaces. Tenants include daily goods and listed brands. Equipped with solar panels and sustainable energy systems.",,,,
386,41,2025/10/07,Teaser,Project Alto,Mathias Vuorelma,OP-Vuokratuotto & Real Estate Fund Finland III Ky,MREC Oy,Finland,Tampere,No,Hatanpäänkatu 3,,,Public Use,"19,330",,"3,200,000",166,8,97%,–,,-,"Large healthcare and social services facility in Tampere anchored by Pirkanmaa Wellbeing Services County (95% income share). Refurbished 2016–2022 with EUR 17 m invested. WAULT 8.1 years, NOI EUR 3.2 m, 97% occupancy, freehold title. Strategic southern Tampere location with long public lease stability.",,,,
387,41,2025/10/08,IM,Project Drive,Albin Östmarck,M & O Olofsson Holding AB,Cushman & Wakefield,Sweden,Haninge,Yes,Kilowattvägen 2–15; Albybergsringen 104; Dammliden 12,,"Söderby 2:767, 2:768, 2:769; Söderbymalm 1:3, 1:6; Kalvsvik 16:21",Light industrial,"18,077","1,553","25,505,000","1,411",8,96%,6%,,-,"Six-property light industrial portfolio south of Stockholm anchored by Bilia AB (92% of rent). 18,077 sqm lettable area, NOI SEK 25.5m (fully let estimate), WAULT 7.9 years, 96% occupancy. Strong ESG and solar upgrades, located along National Road 73 with redevelopment potential in Albyberg.",,,,
388,41,2025/10/08,Teaser,Tvärvägen 2–5,Filip Gustavsson,,Bjurfors,Sweden,Solna,Yes,Tvärvägen 2–4 & 5,,Dynamiten 1 & Stubinen 2,Residential,"4,375","1,920",,-,,69%,–,"220,000,000","50,286","Two adjacent residential buildings in Solna with 75 apartments (4,375 sqm), of which 24 units (1,356 sqm) are vacant or short-term let. Annual rent income 8.4m SEK (2025). Begärt pris 220m SEK. Heating via fjärrvärme, 2-glass windows, new electrical systems, ventilation via mechanical exhaust. Built with solid structure; maintenance upgrades completed between 2007–2018.",,,,
389,41,2025/10/08,IM,Project Alice (3),Carl Rosén,Nystad Stockholm AB,JLL,Sweden,Stockholm,No,Herbariegränd 3 & 15,,Herbariet 4,Public Use,"17,599","3,174","53,964,000","3,066",19,100%,–,,-,"Newly built Miljöbyggnad Guld–certified education and sports complex in Liljeholmen/Midsommarkransen, Stockholm. Anchored by Internationella Engelska Skolan (IES) and City of Stockholm on 20-year CPI-indexed leases (exp. 2044). Leasehold, next ground rent renegotiation 2032.",,,,
390,41,2025/10/09,IM,Vigerslev Stationstorv (2),Kristina Alderin,RSP Partnership A/S,Colliers,Denmark,Copenhagen,No,Retortvej 1A,2500,"Matr.nr. 3237, 3257b, 2355d, 2081a & 2377 Valby",Mixed-use,"22,069","2,596","37,765,000","1,711",,,–,,-,"Large mixed-use development project adjacent to Vigerslev Allé Station in Valby, Copenhagen. 22,100 sqm total including 7,550 sqm family housing, 6,050 sqm student housing, 5,550 sqm elderly care (VIBO), and 2,950 sqm retail pre-let to Rema 1000 & another supermarket on 15-year leases. Lokalplan 638 approved Oct 2024. Completion targeted 2028.",,,,
391,41,2025/10/09,IM,Vanløse,Kristina Alderin,Flemming Fenger,Tanmia,Denmark,Copenhagen,No,,,Vanløse Udlejningscase,Residential,"18,000","2,800","224,847,500","12,492",,100%,5%,"200,000,000","11,111","Mixed-use development project in Vanløse comprising hotel (6,000 sqm), serviced apartments, retail, restaurant, and fitness (total GLA 18,000 sqm). Development cost ~628.5m DKK, projected NOI 224.8m DKK, profit margin 34.1%. Scenario C indicates ~2,800 DKK/sqm rents with 5.0% yield. Strategically located in central Vanløse near metro and strong residential base.",,,,
392,42,2025/10/10,IM,Bjurbäcken 8,Filip Gustavsson,KJ Holding AB,Bjurfors Näringsliv,Sweden,Stockholm,No,Spårfinnargränd 11–17,124 64 Bandhagen,Bjurbäcken 8,Residential,"2,681","1,932","3,861,000","1,440",,,,,-,"Three-storey 1958 residential property on leasehold plot (3 681 sqm) with 34 flats and 6 small commercial units. 24 apartments vacant for new owner after renovation (2025). Total rent SEK 5.2 m, NOI SEK 3.9 m.",,,,
393,42,2025/10/10,IM,The Queen,Josefin Bergholtz,JM AB,Tango Capital Markets AB,Sweden,Upplands Väsby,No,Blå Gatan 14 / Regndroppsgatan 8,,Vilunda 6:79,Residential,"3,762",3 274,"10,390,000","2,762",,,4.80%,"216,509,250","57,552","Nordic Swan eco-certified rental scheme with 71 apartments and 2 commercial units and 37 parking spaces in Upplands Väsby. Lettable area 3 762 sqm, expected completion Q4 2027. Forecast NOI SEK 10.4 m (2 762 SEK/sqm) based on 2027 estimates. Yield of 4.8% for forward purchase.",,,,
394,42,2025/10/10,IM,Hexa Portfolio,Carl Rosén,DSV,Savills,Sweden,Multiple,Yes,Various,,Multiple designations,Logistics,"126,143","1,053","131,026,000","1,039",10,98%,–,,-,"National portfolio of six modern industrial and logistics assets in southern and central Sweden. Tenants include DHL, Bring and PostNord. Strong ESG profile with solar installations and new-build standards.",,,,
395,42,2025/10/14,Teaser,Matricon JV Portfolio,Kristina Alderin,Matricon A/S,Cushman & Wakefield,Denmark,Multiple,Yes,Various,,,Residential,"97,410",,,-,,,,,-,"Portfolio of seven planned residential projects (all rowhouses) across Greater Copenhagen totaling ~1,096 homes and ~97,000 sqm building rights. No social housing component planned. JV model: capital partner funds land and construction.",,,,
396,42,2025/10/14,Teaser,Parkvejens Oase,Kristina Alderin,Genre Real Estate,,Denmark,Næstved,Yes,Dyssegårdsvej 28,4700,,Residential,"19,846",,,-,,,–,,-,"Large-scale DGNB Gold-certified residential development in Næstved comprising 277 units (~71 sqm avg.), incl. senior housing, townhouses, and apartments. Land area 56,703 sqm, building rights 19,846 sqm. Building permit secured; revised version under review (8 weeks processing). Mix of family, student, and senior living with shared amenities. Construction 15–24 months with staged delivery.",,,,
397,42,2025/10/15,IM,Havssvalget 20,Filip Gustavsson,SH Pension Tjänstepensionsförening,Cushman & Wakefield,Sweden,Stockholm,No,Skeppargatan 27 A–B,114 52,Havssvalget 20,Mixed-use,"4,319","2,457","4,192,000",971,,80%,–,,-,"Historic 1906 building in prime Östermalm location comprising 28 apartments, 5 offices, 3 retail units, 1 hotel (Pärlan), and 5 storages. Current rent SEK 8.1m (1,865 SEK/sqm); potential rent SEK 10.6m. NOI SEK 4.2m current, SEK 6.7m fully let. Excellent location near Östermalmstorg with long-term value-add potential through lease-up and minor upgrades.",,,,
398,42,2025/10/16,IM,Everyday Portfolio (2),Johan Onsjö,Fastena Livsmedelsfastigheter AB (subsidiaries under Midco 1),CBRE,Sweden,Various,Yes,"16 assets incl. Bryggaren 1, Mullvaden 9, Betslet 2 & 4, Linden 5, Hökaren 1, Runstorp 7, Partille 4:2 & 4:25, Snickeriet 5, Stammen 5 & 6, Höganäs 33:43, Skräddaren 1, Frisören 1, Tågarp 15:11, Traktorn 2",–,Various,Retail,"72,557","1,402","96,428,000","1,329",6,100%,–,,-,"Institutional-grade Swedish grocery and discount retail portfolio with 16 fully let assets totaling 72,557 sqm. Tenants include Coop, Willys, Rusta, Dollarstore, Jysk, and Jula. WAULT 6.4 years, GRI 112m SEK, NOI 96m SEK (2026). 93% of income from grocery/discount retailers. Modern buildings (2018–2025) with ESG upgrades; 80% EPC A–C. Located along E4, E6, E20, E22 corridors in strong regional retail hubs.",,,,
399,42,2025/10/16,IM,Säby Kanalpark (2),Josefin Bergholtz,Bimery Holding AB,JLL,Sweden,Österåker,Yes,Sandkilsvägen 2 m.fl.,184 32,Säby 2:25,Mixed Use,"1,399","4,931","6,732,290","4,812",,100%,–,,-,"Large-scale redevelopment project in Åkersberga comprising future residential building rights (~70,000 sqm BTA: 65,000 residential, 5,000 commercial) on 44,214 sqm land. Current cash flow of 15.8 m SEK/year from 40 tenants incl. SL Bussdepån (anchor), Nordiska Pump & Avloppsteknik AB, and Österåker Municipality. Planning in early phase with municipal forstudie approved April 2025; existing 11,780 sqm lettable industrial area at 98% occupancy. ",,,,
399,42,2025/10/16,IM,Säby Kanalpark (2),Josefin Bergholtz,Bimery Holding AB,JLL,Sweden,Österåker,Yes,Sandkilsvägen 2 m.fl.,185 32,Säby 2:26,Mixed Use,"8,731","1,072","7,864,513",901,,97%,–,,-,"Large-scale redevelopment project in Åkersberga comprising future residential building rights (~70,000 sqm BTA: 65,000 residential, 5,000 commercial) on 44,214 sqm land. Current cash flow of 15.8 m SEK/year from 40 tenants incl. SL Bussdepån (anchor), Nordiska Pump & Avloppsteknik AB, and Österåker Municipality. Planning in early phase with municipal forstudie approved April 2025; existing 11,780 sqm lettable industrial area at 98% occupancy. ",,,,
399,42,2025/10/16,IM,Säby Kanalpark (2),Josefin Bergholtz,Bimery Holding AB,JLL,Sweden,Österåker,Yes,Sandkilsvägen 2 m.fl.,186 32,Säby 2:39,Mixed Use,"1,659",894,"1,204,357",726,,100%,–,,-,"Large-scale redevelopment project in Åkersberga comprising future residential building rights (~70,000 sqm BTA: 65,000 residential, 5,000 commercial) on 44,214 sqm land. Current cash flow of 15.8 m SEK/year from 40 tenants incl. SL Bussdepån (anchor), Nordiska Pump & Avloppsteknik AB, and Österåker Municipality. Planning in early phase with municipal forstudie approved April 2025; existing 11,780 sqm lettable industrial area at 98% occupancy. ",,,,
400,42,2025/10/16,IM,Project Anchor (3),Anthony Romano,Birch Ejendomme,Cushman & Wakefield,Denmark,Multiple,Yes,"11 assets: Nørrestrand 7+8, Lunden, Engen (Horsens); Engkæret, Søkæret (Aarhus); Lautrupvang (Ballerup); Dunbyen Ph.1+2 (Ringsted); Trekantsgrunden TH & A + Nettogrunden (Køge)",–,Multiple,Residential,"71,794","1,551","95,694,108","1,333",,100%,–,,-,"Institutional-scale forward purchase residential portfolio totalling 71,794 sqm / 974 units across five Danish growth cities (Horsens, Aarhus, Ballerup, Ringsted, Køge). Estimated NOI DKK 95.7m. Balanced exposure between standing and pipeline assets: 3/11 assets (≈28,000 sqm) completed and fully let, remaining under construction until 2027. Average unit size 73.7 sqm.",,,,
401,42,2025/10/17,IM,Lautrupvang 6,Anthony Romano,Velliv Ejendomsinvestering P/S,Colliers International Danmark A/S,Denmark,Ballerup,No,Lautrupvang 6,2750,"22d Ballerup By, Ballerup",Office,"16,160",985,"16,014,102",991,4,100%,–,,-,"Single-tenant office property located in Ballerup. Let to Atea Danmark A/S on a lease with 4 years unexpired term (since 2013). GLA 16,160 sqm including 13,792 sqm office and 2,368 sqm secondary areas. Modern facilities, EPC A2010, 380 parking spaces, and solar panels producing 161,000 kWh annually.",,,,
402,43,2025/10/20,IM,Projekt Kompass,Albin Östmarck,Staven Holding AB,Newsec,Sweden,Sollentuna,No,Kuskvägen 4,,Tidskriften 1,Industrial,"6,141","1,329","6,046,000",985,,96%,5%,"110,000,000","17,912","Strategically located light industrial property in Sollentuna, close to E4. Built 1973–85, 6,141 sqm lettable area with 15 tenants. Main tenant Bilskadecenter Sollentuna AB (Werksta Group) accounts for 56% of rent. NOI SEK 6.0m (985 SEK/sqm). 5.5 m ceiling height, 99 parking spaces, 4% vacancy. Includes building right of ~4,000 sqm BTA with 10 m height allowance. ",,,,
403,43,2025/10/20,Teaser,Project Vion,Mathias Vuorelma,,Newsec Advisory Finland Oy,Finland,Hyvinkää,No,Hämeenkatu 9,,,Retail,"4,600",163,"600,000",130,5,100%,–,,-,"Big-box retail property centrally located in Hyvinkää. Built 1985, EPC C. Fully let to Power (electronics), Hyria Foundation, and Kesko (grocery). NOI €0.6m from €0.75m GRI, WAULT 5 years. Attractive location and strong tenant mix with public and AA-rated covenants. City plan allows grocery use and further flexibility for retail redevelopment.",,,,
404,43,2025/10/20,Teaser,Project Pastell,Filip Gustavsson,,JLL,Sweden,Stockholm,No,Lagergrens Väg 12 / Pastellgränd 3–19 / Strandtorget 2–10,,Pastellen 3,Mixed-use,"2,629","2,358","5,300,000","2,016",,100%,–,,-,"Mixed-use residential and retail property (1,371 sqm residential, 1,258 sqm commercial) in Tyresö Strand comprising 18 apartments and one Coop grocery store (lease until March 2028). Built 2003 by HSB, EPC B. Estimated 2026 NOI ~5.3m SEK on rent value ~6.2m SEK. Option to convert 3 attics into 28–30 sqm studio apartments.",,,,
405,43,2025/10/21,IM,Project Blue Village,Kristina Alderin,Lyngby Stadion & Venner ApS,CBRE Denmark,Denmark,Lyngby-Taarbæk,No,Lundtoftevej 61,2800,"Kgs. Lyngby By, Title no. 6ao (to be subdivided)",Residential,"12,152","2,634","27,147,555","2,234",,,–,,-,"Forward development comprising 227 residential units (185 student housing, 42 flats) and a 1,504 sqm healthcare facility pre-let to Lyngby-Taarbæk Municipality on a 15-year NPI-indexed lease. Total GLA 12,152 sqm plus 81 parking spaces. Expected completion Dec-2028, gross rent DKK 32.0 m and NOI DKK 27.1 m (≈2,234 DKK/sqm). Located next to Lyngby Stadium, within the “Five-Finger Plan” corridor and near DTU University.",,,,
